01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
2016,Estarreja,Município,45-54,,, pessoas,,243.3
2016,Estarreja,Município,55 ou mais anos,,, pessoas,,301.2
2016,Estarreja,Município,Menos de 25 anos,,, pessoas,,170.8
2016,Estarreja,Município,Total,,, pessoas,,1130.7
2016,Estremoz,Município,25-34,,, pessoas,,147.2
2016,Estremoz,Município,35-44,,, pessoas,,133.1
2016,Estremoz,Município,45-54,,, pessoas,,132.5
2016,Estremoz,Município,55 ou mais anos,,, pessoas,,105.3
2016,Estremoz,Município,Menos de 25 anos,,, pessoas,,109.5
2016,Estremoz,Município,Total,,, pessoas,,627.6
2016,Évora,Município,25-34,,, pessoas,,649.7
2016,Évora,Município,35-44,,, pessoas,,708.3
2016,Évora,Município,45-54,,, pessoas,,591.1
2016,Évora,Município,55 ou mais anos,,, pessoas,,381.5
2016,Évora,Município,Menos de 25 anos,,, pessoas,,402.1
2016,Évora,Município,Total,,, pessoas,,2732.6
2016,Fafe,Município,25-34,,, pessoas,,544.8
2016,Fafe,Município,35-44,,, pessoas,,432.7
2016,Fafe,Município,45-54,,, pessoas,,555.4
2016,Fafe,Município,55 ou mais anos,,, pessoas,,793.3
2016,Fafe,Município,Menos de 25 anos,,, pessoas,,466.8
2016,Fafe,Município,Total,,, pessoas,,2792.8
2016,Faro,Município,25-34,,, pessoas,,589.5
2016,Faro,Município,35-44,,, pessoas,,575.8
2016,Faro,Município,45-54,,, pessoas,,547.0
2016,Faro,Município,55 ou mais anos,,, pessoas,,637.3
2016,Faro,Município,Menos de 25 anos,,, pessoas,,284.9
2016,Faro,Município,Total,,, pessoas,,2634.4
2016,Felgueiras,Município,25-34,,, pessoas,,373.8
2016,Felgueiras,Município,35-44,,, pessoas,,330.9
2016,Felgueiras,Município,45-54,,, pessoas,,468.7
2016,Felgueiras,Município,55 ou mais anos,,, pessoas,,648.1
2016,Felgueiras,Município,Menos de 25 anos,,, pessoas,,327.2
2016,Felgueiras,Município,Total,,, pessoas,,2148.7
2016,Ferreira do Alentejo,Município,25-34,,, pessoas,,101.8
2016,Ferreira do Alentejo,Município,35-44,,, pessoas,,86.6
2016,Ferreira do Alentejo,Município,45-54,,, pessoas,,80.5
2016,Ferreira do Alentejo,Município,55 ou mais anos,,, pessoas,,73.9
2016,Ferreira do Alentejo,Município,Menos de 25 anos,,, pessoas,,47.3
2016,Ferreira do Alentejo,Município,Total,,, pessoas,,390.0
2016,Ferreira do Zêzere,Município,25-34,,, pessoas,,43.9
2016,Ferreira do Zêzere,Município,35-44,,, pessoas,,39.0
2016,Ferreira do Zêzere,Município,45-54,,, pessoas,,42.4
2016,Ferreira do Zêzere,Município,55 ou mais anos,,, pessoas,,35.2
2016,Ferreira do Zêzere,Município,Menos de 25 anos,,, pessoas,,46.1
2016,Ferreira do Zêzere,Município,Total,,, pessoas,,206.6
2016,Figueira da Foz,Município,25-34,,, pessoas,,588.4
2016,Figueira da Foz,Município,35-44,,, pessoas,,772.2
2016,Figueira da Foz,Município,45-54,,, pessoas,,759.2
2016,Figueira da Foz,Município,55 ou mais anos,,, pessoas,,776.0
2016,Figueira da Foz,Município,Menos de 25 anos,,, pessoas,,347.1
2016,Figueira da Foz,Município,Total,,, pessoas,,3242.8
2016,Figueira de Castelo Rodrigo,Município,25-34,,, pessoas,,67.2
2016,Figueira de Castelo Rodrigo,Município,35-44,,, pessoas,,65.0
2016,Figueira de Castelo Rodrigo,Município,45-54,,, pessoas,,54.4
2016,Figueira de Castelo Rodrigo,Município,55 ou mais anos,,, pessoas,,42.8
2016,Figueira de Castelo Rodrigo,Município,Menos de 25 anos,,, pessoas,,41.5
2016,Figueira de Castelo Rodrigo,Município,Total,,, pessoas,,270.8
2016,Figueiró dos Vinhos,Município,25-34,,, pessoas,,52.0
2016,Figueiró dos Vinhos,Município,35-44,,, pessoas,,71.3
2016,Figueiró dos Vinhos,Município,45-54,,, pessoas,,68.8
2016,Figueiró dos Vinhos,Município,55 ou mais anos,,, pessoas,,100.2
2016,Figueiró dos Vinhos,Município,Menos de 25 anos,,, pessoas,,45.5
2016,Figueiró dos Vinhos,Município,Total,,, pessoas,,337.8
2016,Fornos de Algodres,Município,25-34,,, pessoas,,41.4
2016,Fornos de Algodres,Município,35-44,,, pessoas,,39.5
2016,Fornos de Algodres,Município,45-54,,, pessoas,,43.3
2016,Fornos de Algodres,Município,55 ou mais anos,,, pessoas,,55.0
2016,Fornos de Algodres,Município,Menos de 25 anos,,, pessoas,,30.8
2016,Fornos de Algodres,Município,Total,,, pessoas,,210.1
2016,Freixo de Espada à Cinta,Município,25-34,,, pessoas,,48.3
2016,Freixo de Espada à Cinta,Município,35-44,,, pessoas,,54.3
2016,Freixo de Espada à Cinta,Município,45-54,,, pessoas,,47.8
2016,Freixo de Espada à Cinta,Município,55 ou mais anos,,, pessoas,,40.8
2016,Freixo de Espada à Cinta,Município,Menos de 25 anos,,, pessoas,,36.9
2016,Freixo de Espada à Cinta,Município,Total,,, pessoas,,228.1
2016,Fronteira,Município,25-34,,, pessoas,,34.8
2016,Fronteira,Município,35-44,,, pessoas,,36.7
2016,Fronteira,Município,45-54,,, pessoas,,45.3
2016,Fronteira,Município,55 ou mais anos,,, pessoas,,40.1
2016,Fronteira,Município,Menos de 25 anos,,, pessoas,,25.2
2016,Fronteira,Município,Total,,, pessoas,,182.0
2016,Funchal,Município,25-34,,, pessoas,x,
2016,Funchal,Município,35-44,,, pessoas,x,
2016,Funchal,Município,45-54,,, pessoas,x,
2016,Funchal,Município,55 ou mais anos,,, pessoas,x,
2016,Funchal,Município,Menos de 25 anos,,, pessoas,x,
2016,Funchal,Município,Total,,, pessoas,x,
2016,Fundão,Município,25-34,,, pessoas,,279.0
2016,Fundão,Município,35-44,,, pessoas,,274.2
2016,Fundão,Município,45-54,,, pessoas,,360.8
2016,Fundão,Município,55 ou mais anos,,, pessoas,,412.6
2016,Fundão,Município,Menos de 25 anos,,, pessoas,,181.2
2016,Fundão,Município,Total,,, pessoas,,1507.8
2016,Gavião,Município,25-34,,, pessoas,,41.3
2016,Gavião,Município,35-44,,, pessoas,,44.1
2016,Gavião,Município,45-54,,, pessoas,,43.0
2016,Gavião,Município,55 ou mais anos,,, pessoas,,28.2
2016,Gavião,Município,Menos de 25 anos,,, pessoas,,28.1
2016,Gavião,Município,Total,,, pessoas,,184.7
2016,Góis,Município,25-34,,, pessoas,,32.0
2016,Góis,Município,35-44,,, pessoas,,37.0
2016,Góis,Município,45-54,,, pessoas,,34.2
2016,Góis,Município,55 ou mais anos,,, pessoas,,34.5
2016,Góis,Município,Menos de 25 anos,,, pessoas,,29.9
2016,Góis,Município,Total,,, pessoas,,167.6
2016,Golegã,Município,25-34,,, pessoas,,37.7
2016,Golegã,Município,35-44,,, pessoas,,44.7
2016,Golegã,Município,45-54,,, pessoas,,43.7
2016,Golegã,Município,55 ou mais anos,,, pessoas,,29.6
2016,Golegã,Município,Menos de 25 anos,,, pessoas,,21.3
2016,Golegã,Município,Total,,, pessoas,,176.9
2016,Gondomar,Município,25-34,,, pessoas,,2316.0
2016,Gondomar,Município,35-44,,, pessoas,,2613.2
2016,Gondomar,Município,45-54,,, pessoas,,3318.8
2016,Gondomar,Município,55 ou mais anos,,, pessoas,,2803.7
2016,Gondomar,Município,Menos de 25 anos,,, pessoas,,1558.7
2016,Gondomar,Município,Total,,, pessoas,,12610.3
2016,Gouveia,Município,25-34,,, pessoas,,109.3
2016,Gouveia,Município,35-44,,, pessoas,,126.4
2016,Gouveia,Município,45-54,,, pessoas,,138.3
2016,Gouveia,Município,55 ou mais anos,,, pessoas,,136.3
2016,Gouveia,Município,Menos de 25 anos,,, pessoas,,74.0
2016,Gouveia,Município,Total,,, pessoas,,584.3
2016,Grândola,Município,25-34,,, pessoas,,124.0
2016,Grândola,Município,35-44,,, pessoas,,101.5
2016,Grândola,Município,45-54,,, pessoas,,99.7
2016,Grândola,Município,55 ou mais anos,,, pessoas,,110.9
2016,Grândola,Município,Menos de 25 anos,,, pessoas,,69.3
2016,Grândola,Município,Total,,, pessoas,,505.4
2016,Guarda,Município,25-34,,, pessoas,,434.2
2016,Guarda,Município,35-44,,, pessoas,,411.8
2016,Guarda,Município,45-54,,, pessoas,,444.3
2016,Guarda,Município,55 ou mais anos,,, pessoas,,385.4
2016,Guarda,Município,Menos de 25 anos,,, pessoas,,216.0
2016,Guarda,Município,Total,,, pessoas,,1891.8
2016,Guimarães,Município,25-34,,, pessoas,,1512.2
2016,Guimarães,Município,35-44,,, pessoas,,1536.2
2016,Guimarães,Município,45-54,,, pessoas,,2091.8
2016,Guimarães,Município,55 ou mais anos,,, pessoas,,2649.3
2016,Guimarães,Município,Menos de 25 anos,,, pessoas,,1168.6
2016,Guimarães,Município,Total,,, pessoas,,8958.0
2016,Horta,Município,25-34,,, pessoas,x,
2016,Horta,Município,35-44,,, pessoas,x,
2016,Horta,Município,45-54,,, pessoas,x,
2016,Horta,Município,55 ou mais anos,,, pessoas,x,
2016,Horta,Município,Menos de 25 anos,,, pessoas,x,
2016,Horta,Município,Total,,, pessoas,x,
2016,Idanha-a-Nova,Município,25-34,,, pessoas,,98.6
2016,Idanha-a-Nova,Município,35-44,,, pessoas,,89.3
2016,Idanha-a-Nova,Município,45-54,,, pessoas,,87.2
2016,Idanha-a-Nova,Município,55 ou mais anos,,, pessoas,,110.6
2016,Idanha-a-Nova,Município,Menos de 25 anos,,, pessoas,,50.3
2016,Idanha-a-Nova,Município,Total,,, pessoas,,435.9
2016,Ílhavo,Município,25-34,,, pessoas,,345.9
2016,Ílhavo,Município,35-44,,, pessoas,,372.1
2016,Ílhavo,Município,45-54,,, pessoas,,383.6
2016,Ílhavo,Município,55 ou mais anos,,, pessoas,,371.6
2016,Ílhavo,Município,Menos de 25 anos,,, pessoas,,204.4
2016,Ílhavo,Município,Total,,, pessoas,,1677.6
2016,Lagoa,Município,25-34,,, pessoas,,229.1
2016,Lagoa,Município,35-44,,, pessoas,,236.3
2016,Lagoa,Município,45-54,,, pessoas,,271.2
2016,Lagoa,Município,55 ou mais anos,,, pessoas,,282.2
2016,Lagoa,Município,Menos de 25 anos,,, pessoas,,117.1
2016,Lagoa,Município,Total,,, pessoas,,1135.8
2016,Lagoa [R.A.A.],Município,25-34,,, pessoas,x,
2016,Lagoa [R.A.A.],Município,35-44,,, pessoas,x,
2016,Lagoa [R.A.A.],Município,45-54,,, pessoas,x,
2016,Lagoa [R.A.A.],Município,55 ou mais anos,,, pessoas,x,
2016,Lagoa [R.A.A.],Município,Menos de 25 anos,,, pessoas,x,
2016,Lagoa [R.A.A.],Município,Total,,, pessoas,x,
2016,Lagos,Município,25-34,,, pessoas,,248.1
2016,Lagos,Município,35-44,,, pessoas,,297.4
2016,Lagos,Município,45-54,,, pessoas,,313.5
2016,Lagos,Município,55 ou mais anos,,, pessoas,,266.0
2016,Lagos,Município,Menos de 25 anos,,, pessoas,,153.8
2016,Lagos,Município,Total,,, pessoas,,1278.8
2016,Lajes das Flores,Município,25-34,,, pessoas,x,
2016,Lajes das Flores,Município,35-44,,, pessoas,x,
2016,Lajes das Flores,Município,45-54,,, pessoas,x,
2016,Lajes das Flores,Município,55 ou mais anos,,, pessoas,x,
2016,Lajes das Flores,Município,Menos de 25 anos,,, pessoas,x,
2016,Lajes das Flores,Município,Total,,, pessoas,x,
2016,Lajes do Pico,Município,25-34,,, pessoas,x,
2016,Lajes do Pico,Município,35-44,,, pessoas,x,
2016,Lajes do Pico,Município,45-54,,, pessoas,x,
2016,Lajes do Pico,Município,55 ou mais anos,,, pessoas,x,
2016,Lajes do Pico,Município,Menos de 25 anos,,, pessoas,x,
2016,Lajes do Pico,Município,Total,,, pessoas,x,
2016,Lamego,Município,25-34,,, pessoas,,487.3
2016,Lamego,Município,35-44,,, pessoas,,503.4
2016,Lamego,Município,45-54,,, pessoas,,613.7
2016,Lamego,Município,55 ou mais anos,,, pessoas,,602.2
2016,Lamego,Município,Menos de 25 anos,,, pessoas,,325.6
2016,Lamego,Município,Total,,, pessoas,,2532.2
2016,Leiria,Município,25-34,,, pessoas,,892.8
2016,Leiria,Município,35-44,,, pessoas,,896.3
2016,Leiria,Município,45-54,,, pessoas,,883.8
2016,Leiria,Município,55 ou mais anos,,, pessoas,,916.8
2016,Leiria,Município,Menos de 25 anos,,, pessoas,,535.0
2016,Leiria,Município,Total,,, pessoas,,4124.7
2016,Lisboa,Município,25-34,,, pessoas,,5694.2
2016,Lisboa,Município,35-44,,, pessoas,,6168.4
2016,Lisboa,Município,45-54,,, pessoas,,6418.0
2016,Lisboa,Município,55 ou mais anos,,, pessoas,,6109.3
2016,Lisboa,Município,Menos de 25 anos,,, pessoas,,2491.8
2016,Lisboa,Município,Total,,, pessoas,,26881.7
2016,Loulé,Município,25-34,,, pessoas,,577.8
2016,Loulé,Município,35-44,,, pessoas,,629.3
2016,Loulé,Município,45-54,,, pessoas,,579.0
2016,Loulé,Município,55 ou mais anos,,, pessoas,,606.8
2016,Loulé,Município,Menos de 25 anos,,, pessoas,,305.1
2016,Loulé,Município,Total,,, pessoas,,2698.1
2016,Loures,Município,25-34,,, pessoas,,1788.5
2016,Loures,Município,35-44,,, pessoas,,1928.1
2016,Loures,Município,45-54,,, pessoas,,2029.4
2016,Loures,Município,55 ou mais anos,,, pessoas,,2127.3
2016,Loures,Município,Menos de 25 anos,,, pessoas,,914.6
2016,Loures,Município,Total,,, pessoas,,8787.9
2016,Lourinhã,Município,25-34,,, pessoas,,177.6
2016,Lourinhã,Município,35-44,,, pessoas,,202.8
2016,Lourinhã,Município,45-54,,, pessoas,,192.3
2016,Lourinhã,Município,55 ou mais anos,,, pessoas,,194.2
2016,Lourinhã,Município,Menos de 25 anos,,, pessoas,,103.2
2016,Lourinhã,Município,Total,,, pessoas,,870.1
2016,Lousã,Município,25-34,,, pessoas,,162.6
2016,Lousã,Município,35-44,,, pessoas,,194.9
2016,Lousã,Município,45-54,,, pessoas,,179.8
2016,Lousã,Município,55 ou mais anos,,, pessoas,,122.9
2016,Lousã,Município,Menos de 25 anos,,, pessoas,,110.8
2016,Lousã,Município,Total,,, pessoas,,771.0
2016,Lousada,Município,25-34,,, pessoas,,397.3
2016,Lousada,Município,35-44,,, pessoas,,358.9
2016,Lousada,Município,45-54,,, pessoas,,579.8
2016,Lousada,Município,55 ou mais anos,,, pessoas,,740.1
2016,Lousada,Município,Menos de 25 anos,,, pessoas,,333.3
2016,Lousada,Município,Total,,, pessoas,,2409.3
2016,Mação,Município,25-34,,, pessoas,,51.6
2016,Mação,Município,35-44,,, pessoas,,37.8
2016,Mação,Município,45-54,,, pessoas,,54.8
2016,Mação,Município,55 ou mais anos,,, pessoas,,58.9
2016,Mação,Município,Menos de 25 anos,,, pessoas,,24.2
2016,Mação,Município,Total,,, pessoas,,227.2
2016,Macedo de Cavaleiros,Município,25-34,,, pessoas,,183.4
2016,Macedo de Cavaleiros,Município,35-44,,, pessoas,,162.0
2016,Macedo de Cavaleiros,Município,45-54,,, pessoas,,169.0
2016,Macedo de Cavaleiros,Município,55 ou mais anos,,, pessoas,,203.5
2016,Macedo de Cavaleiros,Município,Menos de 25 anos,,, pessoas,,97.6
2016,Macedo de Cavaleiros,Município,Total,,, pessoas,,815.5
2016,Machico,Município,25-34,,, pessoas,x,
2016,Machico,Município,35-44,,, pessoas,x,
2016,Machico,Município,45-54,,, pessoas,x,
2016,Machico,Município,55 ou mais anos,,, pessoas,x,
2016,Machico,Município,Menos de 25 anos,,, pessoas,x,
2016,Machico,Município,Total,,, pessoas,x,
2016,Madalena,Município,25-34,,, pessoas,x,
2016,Madalena,Município,35-44,,, pessoas,x,
2016,Madalena,Município,45-54,,, pessoas,x,
2016,Madalena,Município,55 ou mais anos,,, pessoas,x,
2016,Madalena,Município,Menos de 25 anos,,, pessoas,x,
2016,Madalena,Município,Total,,, pessoas,x,
2016,Mafra,Município,25-34,,, pessoas,,419.8
2016,Mafra,Município,35-44,,, pessoas,,715.0
2016,Mafra,Município,45-54,,, pessoas,,631.3
2016,Mafra,Município,55 ou mais anos,,, pessoas,,500.8
2016,Mafra,Município,Menos de 25 anos,,, pessoas,,222.1
2016,Mafra,Município,Total,,, pessoas,,2488.9
2016,Maia,Município,25-34,,, pessoas,,1399.9
2016,Maia,Município,35-44,,, pessoas,,1746.1
2016,Maia,Município,45-54,,, pessoas,,2177.6
2016,Maia,Município,55 ou mais anos,,, pessoas,,2082.8
2016,Maia,Município,Menos de 25 anos,,, pessoas,,786.1
2016,Maia,Município,Total,,, pessoas,,8192.4
2016,Mangualde,Município,25-34,,, pessoas,,152.2
2016,Mangualde,Município,35-44,,, pessoas,,173.5
2016,Mangualde,Município,45-54,,, pessoas,,191.0
2016,Mangualde,Município,55 ou mais anos,,, pessoas,,287.4
2016,Mangualde,Município,Menos de 25 anos,,, pessoas,,137.3
2016,Mangualde,Município,Total,,, pessoas,,941.3
2016,Manteigas,Município,25-34,,, pessoas,,31.2
2016,Manteigas,Município,35-44,,, pessoas,,28.2
2016,Manteigas,Município,45-54,,, pessoas,,38.3
2016,Manteigas,Município,55 ou mais anos,,, pessoas,,48.5
2016,Manteigas,Município,Menos de 25 anos,,, pessoas,,19.2
2016,Manteigas,Município,Total,,, pessoas,,165.3
2016,Marco de Canaveses,Município,25-34,,, pessoas,,706.8
2016,Marco de Canaveses,Município,35-44,,, pessoas,,763.4
2016,Marco de Canaveses,Município,45-54,,, pessoas,,982.1
2016,Marco de Canaveses,Município,55 ou mais anos,,, pessoas,,812.8
2016,Marco de Canaveses,Município,Menos de 25 anos,,, pessoas,,672.4
2016,Marco de Canaveses,Município,Total,,, pessoas,,3937.4
2016,Marinha Grande,Município,25-34,,, pessoas,,273.7
2016,Marinha Grande,Município,35-44,,, pessoas,,361.7
2016,Marinha Grande,Município,45-54,,, pessoas,,330.6
2016,Marinha Grande,Município,55 ou mais anos,,, pessoas,,299.2
2016,Marinha Grande,Município,Menos de 25 anos,,, pessoas,,179.2
2016,Marinha Grande,Município,Total,,, pessoas,,1444.3
2016,Marvão,Município,25-34,,, pessoas,,16.2
2016,Marvão,Município,35-44,,, pessoas,,21.1
2016,Marvão,Município,45-54,,, pessoas,,33.0
2016,Marvão,Município,55 ou mais anos,,, pessoas,,26.0
2016,Marvão,Município,Menos de 25 anos,,, pessoas,,13.1
2016,Marvão,Município,Total,,, pessoas,,109.3
2016,Matosinhos,Município,25-34,,, pessoas,,1965.2
2016,Matosinhos,Município,35-44,,, pessoas,,2135.1
2016,Matosinhos,Município,45-54,,, pessoas,,2659.2
2016,Matosinhos,Município,55 ou mais anos,,, pessoas,,2791.3
2016,Matosinhos,Município,Menos de 25 anos,,, pessoas,,972.3
2016,Matosinhos,Município,Total,,, pessoas,,10523.0
2016,Mealhada,Município,25-34,,, pessoas,,134.1
2016,Mealhada,Município,35-44,,, pessoas,,128.8
2016,Mealhada,Município,45-54,,, pessoas,,134.6
2016,Mealhada,Município,55 ou mais anos,,, pessoas,,164.6
2016,Mealhada,Município,Menos de 25 anos,,, pessoas,,84.6
2016,Mealhada,Município,Total,,, pessoas,,646.7
2016,Mêda,Município,25-34,,, pessoas,,24.9
2016,Mêda,Município,35-44,,, pessoas,,21.3
2016,Mêda,Município,45-54,,, pessoas,,19.9
2016,Mêda,Município,55 ou mais anos,,, pessoas,,24.6
2016,Mêda,Município,Menos de 25 anos,,, pessoas,,23.0
2016,Mêda,Município,Total,,, pessoas,,113.8
2016,Melgaço,Município,25-34,,, pessoas,,46.3
2016,Melgaço,Município,35-44,,, pessoas,,39.4
2016,Melgaço,Município,45-54,,, pessoas,,37.4
2016,Melgaço,Município,55 ou mais anos,,, pessoas,,43.6
2016,Melgaço,Município,Menos de 25 anos,,, pessoas,,30.0
2016,Melgaço,Município,Total,,, pessoas,,196.8
2016,Mértola,Município,25-34,,, pessoas,,69.6
2016,Mértola,Município,35-44,,, pessoas,,77.7
2016,Mértola,Município,45-54,,, pessoas,,98.2
2016,Mértola,Município,55 ou mais anos,,, pessoas,,86.8
2016,Mértola,Município,Menos de 25 anos,,, pessoas,,47.3
2016,Mértola,Município,Total,,, pessoas,,379.4
2016,Mesão Frio,Município,25-34,,, pessoas,,67.7
2016,Mesão Frio,Município,35-44,,, pessoas,,71.6
2016,Mesão Frio,Município,45-54,,, pessoas,,113.5
2016,Mesão Frio,Município,55 ou mais anos,,, pessoas,,84.1
2016,Mesão Frio,Município,Menos de 25 anos,,, pessoas,,48.0
2016,Mesão Frio,Município,Total,,, pessoas,,384.8
2016,Mira,Município,25-34,,, pessoas,,90.0
2016,Mira,Município,35-44,,, pessoas,,127.5
2016,Mira,Município,45-54,,, pessoas,,106.8
2016,Mira,Município,55 ou mais anos,,, pessoas,,146.3
2016,Mira,Município,Menos de 25 anos,,, pessoas,,54.3
2016,Mira,Município,Total,,, pessoas,,524.8
2016,Miranda do Corvo,Município,25-34,,, pessoas,,106.3
2016,Miranda do Corvo,Município,35-44,,, pessoas,,92.9
2016,Miranda do Corvo,Município,45-54,,, pessoas,,89.2
2016,Miranda do Corvo,Município,55 ou mais anos,,, pessoas,,83.8
2016,Miranda do Corvo,Município,Menos de 25 anos,,, pessoas,,64.9
2016,Miranda do Corvo,Município,Total,,, pessoas,,437.1
2016,Miranda do Douro,Município,25-34,,, pessoas,,57.2
2016,Miranda do Douro,Município,35-44,,, pessoas,,54.5
2016,Miranda do Douro,Município,45-54,,, pessoas,,61.3
2016,Miranda do Douro,Município,55 ou mais anos,,, pessoas,,50.3
2016,Miranda do Douro,Município,Menos de 25 anos,,, pessoas,,34.2
2016,Miranda do Douro,Município,Total,,, pessoas,,257.5
2016,Mirandela,Município,25-34,,, pessoas,,337.3
2016,Mirandela,Município,35-44,,, pessoas,,296.0
2016,Mirandela,Município,45-54,,, pessoas,,335.7
2016,Mirandela,Município,55 ou mais anos,,, pessoas,,371.2
2016,Mirandela,Município,Menos de 25 anos,,, pessoas,,244.0
2016,Mirandela,Município,Total,,, pessoas,,1584.1
2016,Mogadouro,Município,25-34,,, pessoas,,112.7
2016,Mogadouro,Município,35-44,,, pessoas,,97.8
2016,Mogadouro,Município,45-54,,, pessoas,,111.9
2016,Mogadouro,Município,55 ou mais anos,,, pessoas,,125.7
2016,Mogadouro,Município,Menos de 25 anos,,, pessoas,,69.1
2016,Mogadouro,Município,Total,,, pessoas,,517.2
2016,Moimenta da Beira,Município,25-34,,, pessoas,,136.1
2016,Moimenta da Beira,Município,35-44,,, pessoas,,129.4
2016,Moimenta da Beira,Município,45-54,,, pessoas,,145.9
2016,Moimenta da Beira,Município,55 ou mais anos,,, pessoas,,168.3
2016,Moimenta da Beira,Município,Menos de 25 anos,,, pessoas,,113.1
2016,Moimenta da Beira,Município,Total,,, pessoas,,692.8
2016,Moita,Município,25-34,,, pessoas,,832.8
2016,Moita,Município,35-44,,, pessoas,,955.7
